doid	disease	symbol
DOID:0050736	autosomal_dominant_disease	GUCY2C
DOID:0050736	autosomal_dominant_disease	KCNQ4
DOID:0050736	autosomal_dominant_disease	KCNQ5
DOID:0050736	autosomal_dominant_disease	DSP
DOID:0050736	autosomal_dominant_disease	KCNQ1
DOID:0050736	autosomal_dominant_disease	PPARG
DOID:0050736	autosomal_dominant_disease	COL4A4
DOID:0050736	autosomal_dominant_disease	COL4A3
DOID:0050736	autosomal_dominant_disease	BLK
DOID:0050736	autosomal_dominant_disease	GRN
DOID:0050736	autosomal_dominant_disease	HMCN1
DOID:0050736	autosomal_dominant_disease	FTL
DOID:0050736	autosomal_dominant_disease	ZEB2
DOID:0050736	autosomal_dominant_disease	GATAD2B
DOID:0050736	autosomal_dominant_disease	KCNH2
DOID:0050736	autosomal_dominant_disease	NOG
DOID:0050736	autosomal_dominant_disease	INS
DOID:0050736	autosomal_dominant_disease	KRT17
DOID:0050736	autosomal_dominant_disease	KRT14
DOID:0050736	autosomal_dominant_disease	WDFY3
DOID:0050736	autosomal_dominant_disease	ATXN8
DOID:0050736	autosomal_dominant_disease	APOA5
DOID:0050736	autosomal_dominant_disease	ATXN7
DOID:0050736	autosomal_dominant_disease	FLNB
DOID:0050736	autosomal_dominant_disease	FLNC
DOID:0050736	autosomal_dominant_disease	FBXO38
DOID:0050736	autosomal_dominant_disease	ATXN3
DOID:0050736	autosomal_dominant_disease	FOXC1
DOID:0050736	autosomal_dominant_disease	ATXN1
DOID:0050736	autosomal_dominant_disease	GANAB
DOID:0050736	autosomal_dominant_disease	DNMT1
DOID:0050736	autosomal_dominant_disease	MYH14
DOID:0050736	autosomal_dominant_disease	STIM1
DOID:0050736	autosomal_dominant_disease	SMAD4
DOID:0050736	autosomal_dominant_disease	DEAF1
DOID:0050736	autosomal_dominant_disease	RET
DOID:0050736	autosomal_dominant_disease	SMAD3
DOID:0050736	autosomal_dominant_disease	POLG
DOID:0050736	autosomal_dominant_disease	PRKCSH
DOID:0050736	autosomal_dominant_disease	SLC4A1
DOID:0050736	autosomal_dominant_disease	DCTN1
DOID:0050736	autosomal_dominant_disease	TSC2
DOID:0050736	autosomal_dominant_disease	HTRA1
DOID:0050736	autosomal_dominant_disease	TSC1
DOID:0050736	autosomal_dominant_disease	TLL1
DOID:0050736	autosomal_dominant_disease	GDAP1
DOID:0050736	autosomal_dominant_disease	SMC3
DOID:0050736	autosomal_dominant_disease	NUS1
DOID:0050736	autosomal_dominant_disease	SCN11A
DOID:0050736	autosomal_dominant_disease	LAMA4
DOID:0050736	autosomal_dominant_disease	ROM1
DOID:0050736	autosomal_dominant_disease	SH2B3
DOID:0050736	autosomal_dominant_disease	YAP1
DOID:0050736	autosomal_dominant_disease	EDA
DOID:0050736	autosomal_dominant_disease	SLC17A8
DOID:0050736	autosomal_dominant_disease	MAP2K2
DOID:0050736	autosomal_dominant_disease	MAP2K1
DOID:0050736	autosomal_dominant_disease	ABCA7
DOID:0050736	autosomal_dominant_disease	ABCA4
DOID:0050736	autosomal_dominant_disease	ATP1A3
DOID:0050736	autosomal_dominant_disease	ATP1A1
DOID:0050736	autosomal_dominant_disease	MME
DOID:0050736	autosomal_dominant_disease	MORC2
DOID:0050736	autosomal_dominant_disease	KCNC1
DOID:0050736	autosomal_dominant_disease	KCNC3
DOID:0050736	autosomal_dominant_disease	ANKH
DOID:0050736	autosomal_dominant_disease	EEF1A2
DOID:0050736	autosomal_dominant_disease	MYOT
DOID:0050736	autosomal_dominant_disease	CTNNB1
DOID:0050736	autosomal_dominant_disease	MYOC
DOID:0050736	autosomal_dominant_disease	MITF
DOID:0050736	autosomal_dominant_disease	TWIST1
DOID:0050736	autosomal_dominant_disease	GJB3
DOID:0050736	autosomal_dominant_disease	GJB2
DOID:0050736	autosomal_dominant_disease	IMPDH1
DOID:0050736	autosomal_dominant_disease	GJB6
DOID:0050736	autosomal_dominant_disease	HNF1B
DOID:0050736	autosomal_dominant_disease	ELOVL5
DOID:0050736	autosomal_dominant_disease	KLF1
DOID:0050736	autosomal_dominant_disease	CXCR4
DOID:0050736	autosomal_dominant_disease	AARS1
DOID:0050736	autosomal_dominant_disease	HOMER2
DOID:0050736	autosomal_dominant_disease	GFAP
DOID:0050736	autosomal_dominant_disease	NOS3
DOID:0050736	autosomal_dominant_disease	ITGB4
DOID:0050736	autosomal_dominant_disease	RTN2
DOID:0050736	autosomal_dominant_disease	FBN1
DOID:0050736	autosomal_dominant_disease	YARS1
DOID:0050736	autosomal_dominant_disease	ATN1
DOID:0050736	autosomal_dominant_disease	SUFU
DOID:0050736	autosomal_dominant_disease	TTBK2
DOID:0050736	autosomal_dominant_disease	TRIP12
DOID:0050736	autosomal_dominant_disease	PHOX2B
DOID:0050736	autosomal_dominant_disease	BEST1
DOID:0050736	autosomal_dominant_disease	DMXL2
DOID:0050736	autosomal_dominant_disease	THAP1
DOID:0050736	autosomal_dominant_disease	CFH
DOID:0050736	autosomal_dominant_disease	CFI
DOID:0050736	autosomal_dominant_disease	GLRA1
DOID:0050736	autosomal_dominant_disease	CFB
DOID:0050736	autosomal_dominant_disease	MYO6
DOID:0050736	autosomal_dominant_disease	CA4
DOID:0050736	autosomal_dominant_disease	MBD5
DOID:0050736	autosomal_dominant_disease	ANK1
DOID:0050736	autosomal_dominant_disease	CHRND
DOID:0050736	autosomal_dominant_disease	CHRNE
DOID:0050736	autosomal_dominant_disease	EEF2
DOID:0050736	autosomal_dominant_disease	CIC
DOID:0050736	autosomal_dominant_disease	TWIST2
DOID:0050736	autosomal_dominant_disease	COL11A1
DOID:0050736	autosomal_dominant_disease	COL11A2
DOID:0050736	autosomal_dominant_disease	TERC
DOID:0050736	autosomal_dominant_disease	TSPAN12
DOID:0050736	autosomal_dominant_disease	SPTB
DOID:0050736	autosomal_dominant_disease	PTDSS1
DOID:0050736	autosomal_dominant_disease	GJB4
DOID:0050736	autosomal_dominant_disease	DHTKD1
DOID:0050736	autosomal_dominant_disease	GATA6
DOID:0050736	autosomal_dominant_disease	SOST
DOID:0050736	autosomal_dominant_disease	PKP2
DOID:0050736	autosomal_dominant_disease	DAB1
DOID:0050736	autosomal_dominant_disease	PRPF4
DOID:0050736	autosomal_dominant_disease	FBLN5
DOID:0050736	autosomal_dominant_disease	PRPF6
DOID:0050736	autosomal_dominant_disease	LBR
DOID:0050736	autosomal_dominant_disease	FGFR2
DOID:0050736	autosomal_dominant_disease	SIX1
DOID:0050736	autosomal_dominant_disease	SIX3
DOID:0050736	autosomal_dominant_disease	PROKR2
DOID:0050736	autosomal_dominant_disease	HNF1A
DOID:0050736	autosomal_dominant_disease	RELN
DOID:0050736	autosomal_dominant_disease	CDH1
DOID:0050736	autosomal_dominant_disease	DYRK1B
DOID:0050736	autosomal_dominant_disease	PRX
DOID:0050736	autosomal_dominant_disease	WT1
DOID:0050736	autosomal_dominant_disease	CDKN2A
DOID:0050736	autosomal_dominant_disease	EXT2
DOID:0050736	autosomal_dominant_disease	EXT1
DOID:0050736	autosomal_dominant_disease	LDB3
DOID:0050736	autosomal_dominant_disease	CERT1
DOID:0050736	autosomal_dominant_disease	PROM1
DOID:0050736	autosomal_dominant_disease	SERPINI1
DOID:0050736	autosomal_dominant_disease	SNAI2
DOID:0050736	autosomal_dominant_disease	KITLG
DOID:0050736	autosomal_dominant_disease	COL7A1
DOID:0050736	autosomal_dominant_disease	ZIC2
DOID:0050736	autosomal_dominant_disease	RYR2
DOID:0050736	autosomal_dominant_disease	ARID1B
DOID:0050736	autosomal_dominant_disease	ARID1A
DOID:0050736	autosomal_dominant_disease	SLC2A1
DOID:0050736	autosomal_dominant_disease	CDON
DOID:0050736	autosomal_dominant_disease	CYLD
DOID:0050736	autosomal_dominant_disease	RHO
DOID:0050736	autosomal_dominant_disease	WFS1
DOID:0050736	autosomal_dominant_disease	TMEM43
DOID:0050736	autosomal_dominant_disease	FOXP2
DOID:0050736	autosomal_dominant_disease	FOXP1
DOID:0050736	autosomal_dominant_disease	ADNP
DOID:0050736	autosomal_dominant_disease	SLC44A4
DOID:0050736	autosomal_dominant_disease	LAMB3
DOID:0050736	autosomal_dominant_disease	MNX1
DOID:0050736	autosomal_dominant_disease	MYCN
DOID:0050736	autosomal_dominant_disease	CEL
DOID:0050736	autosomal_dominant_disease	RHAG
DOID:0050736	autosomal_dominant_disease	TCF4
DOID:0050736	autosomal_dominant_disease	ENG
DOID:0050736	autosomal_dominant_disease	ARID2
DOID:0050736	autosomal_dominant_disease	GCK
DOID:0050736	autosomal_dominant_disease	NR5A1
DOID:0050736	autosomal_dominant_disease	REST
DOID:0050736	autosomal_dominant_disease	SHH
DOID:0050736	autosomal_dominant_disease	TUBB2A
DOID:0050736	autosomal_dominant_disease	TUBB2B
DOID:0050736	autosomal_dominant_disease	EPOR
DOID:0050736	autosomal_dominant_disease	GJA1
DOID:0050736	autosomal_dominant_disease	EGLN1
DOID:0050736	autosomal_dominant_disease	IRF6
DOID:0050736	autosomal_dominant_disease	CD96
DOID:0050736	autosomal_dominant_disease	TBP
DOID:0050736	autosomal_dominant_disease	TUBB
DOID:0050736	autosomal_dominant_disease	MEF2C
DOID:0050736	autosomal_dominant_disease	HS6ST1
DOID:0050736	autosomal_dominant_disease	PDX1
DOID:0050736	autosomal_dominant_disease	SCN5A
DOID:0050736	autosomal_dominant_disease	PSEN1
DOID:0050736	autosomal_dominant_disease	CREBBP
DOID:0050736	autosomal_dominant_disease	GARS1
DOID:0050736	autosomal_dominant_disease	KRT74
DOID:0050736	autosomal_dominant_disease	ZBTB18
DOID:0050736	autosomal_dominant_disease	KRT71
DOID:0050736	autosomal_dominant_disease	TMC1
DOID:0050736	autosomal_dominant_disease	TPM3
DOID:0050736	autosomal_dominant_disease	CCDC50
DOID:0050736	autosomal_dominant_disease	TRPC6
DOID:0050736	autosomal_dominant_disease	KIF11
DOID:0050736	autosomal_dominant_disease	SH3BP2
DOID:0050736	autosomal_dominant_disease	SPRY4
DOID:0050736	autosomal_dominant_disease	GMNN
DOID:0050736	autosomal_dominant_disease	FLT4
DOID:0050736	autosomal_dominant_disease	INF2
DOID:0050736	autosomal_dominant_disease	MYH7
DOID:0050736	autosomal_dominant_disease	NLRP3
DOID:0050736	autosomal_dominant_disease	PSEN2
DOID:0050736	autosomal_dominant_disease	MYH8
DOID:0050736	autosomal_dominant_disease	MYH9
DOID:0050736	autosomal_dominant_disease	CSF1R
DOID:0050736	autosomal_dominant_disease	TPM2
DOID:0050736	autosomal_dominant_disease	TPM1
DOID:0050736	autosomal_dominant_disease	CDKN1B
DOID:0050736	autosomal_dominant_disease	MYT1L
DOID:0050736	autosomal_dominant_disease	CST3
DOID:0050736	autosomal_dominant_disease	KLHL10
DOID:0050736	autosomal_dominant_disease	CFHR3
DOID:0050736	autosomal_dominant_disease	TRIO
DOID:0050736	autosomal_dominant_disease	CFHR1
DOID:0050736	autosomal_dominant_disease	LRSAM1
DOID:0050736	autosomal_dominant_disease	GNB4
DOID:0050736	autosomal_dominant_disease	NAGLU
DOID:0050736	autosomal_dominant_disease	HNRNPA1
DOID:0050736	autosomal_dominant_disease	GNB1
DOID:0050736	autosomal_dominant_disease	FOXL2
DOID:0050736	autosomal_dominant_disease	ATXN8OS
DOID:0050736	autosomal_dominant_disease	EP300
DOID:0050736	autosomal_dominant_disease	SYCP3
DOID:0050736	autosomal_dominant_disease	FGF10
DOID:0050736	autosomal_dominant_disease	CHAMP1
DOID:0050736	autosomal_dominant_disease	KIF1A
DOID:0050736	autosomal_dominant_disease	KIF1B
DOID:0050736	autosomal_dominant_disease	MFN2
DOID:0050736	autosomal_dominant_disease	RAD51
DOID:0050736	autosomal_dominant_disease	TRPM4
DOID:0050736	autosomal_dominant_disease	GNAS
DOID:0050736	autosomal_dominant_disease	SRCAP
DOID:0050736	autosomal_dominant_disease	TGFB2
DOID:0050736	autosomal_dominant_disease	TGFB3
DOID:0050736	autosomal_dominant_disease	TGFBR2
DOID:0050736	autosomal_dominant_disease	MSH2
DOID:0050736	autosomal_dominant_disease	ARMS2
DOID:0050736	autosomal_dominant_disease	TGFBR1
DOID:0050736	autosomal_dominant_disease	ERCC6
DOID:0050736	autosomal_dominant_disease	SCN9A
DOID:0050736	autosomal_dominant_disease	EZH2
DOID:0050736	autosomal_dominant_disease	LGI1
DOID:0050736	autosomal_dominant_disease	SLC5A7
DOID:0050736	autosomal_dominant_disease	PITX2
DOID:0050736	autosomal_dominant_disease	ELN
DOID:0050736	autosomal_dominant_disease	SMARCA4
DOID:0050736	autosomal_dominant_disease	MIR96
DOID:0050736	autosomal_dominant_disease	NOP56
DOID:0050736	autosomal_dominant_disease	EVC2
DOID:0050736	autosomal_dominant_disease	DVL3
DOID:0050736	autosomal_dominant_disease	DVL1
DOID:0050736	autosomal_dominant_disease	TOR1A
DOID:0050736	autosomal_dominant_disease	ABCB4
DOID:0050736	autosomal_dominant_disease	RP1
DOID:0050736	autosomal_dominant_disease	CHCHD2
DOID:0050736	autosomal_dominant_disease	KCND3
DOID:0050736	autosomal_dominant_disease	ASCL1
DOID:0050736	autosomal_dominant_disease	RAC1
DOID:0050736	autosomal_dominant_disease	RP9
DOID:0050736	autosomal_dominant_disease	TMEM240
DOID:0050736	autosomal_dominant_disease	KANSL1
DOID:0050736	autosomal_dominant_disease	PRKCG
DOID:0050736	autosomal_dominant_disease	AP2S1
DOID:0050736	autosomal_dominant_disease	SYNGAP1
DOID:0050736	autosomal_dominant_disease	APOE
DOID:0050736	autosomal_dominant_disease	KBTBD13
DOID:0050736	autosomal_dominant_disease	TNFRSF11A
DOID:0050736	autosomal_dominant_disease	DYNC1H1
DOID:0050736	autosomal_dominant_disease	HBA1
DOID:0050736	autosomal_dominant_disease	LMNA
DOID:0050736	autosomal_dominant_disease	CEACAM16
DOID:0050736	autosomal_dominant_disease	KCNT1
DOID:0050736	autosomal_dominant_disease	SPAST
DOID:0050736	autosomal_dominant_disease	NRL
DOID:0050736	autosomal_dominant_disease	NOTCH2
DOID:0050736	autosomal_dominant_disease	NOTCH3
DOID:0050736	autosomal_dominant_disease	TUBG1
DOID:0050736	autosomal_dominant_disease	TTR
DOID:0050736	autosomal_dominant_disease	PTCH2
DOID:0050736	autosomal_dominant_disease	TGFBI
DOID:0050736	autosomal_dominant_disease	CACNG2
DOID:0050736	autosomal_dominant_disease	DCAF8
DOID:0050736	autosomal_dominant_disease	TGIF1
DOID:0050736	autosomal_dominant_disease	ACTG1
DOID:0050736	autosomal_dominant_disease	SLC6A5
DOID:0050736	autosomal_dominant_disease	KMT5B
DOID:0050736	autosomal_dominant_disease	APOC3
DOID:0050736	autosomal_dominant_disease	APCDD1
DOID:0050736	autosomal_dominant_disease	ATP2C1
DOID:0050736	autosomal_dominant_disease	KIF2A
DOID:0050736	autosomal_dominant_disease	CAV3
DOID:0050736	autosomal_dominant_disease	SNRNP200
DOID:0050736	autosomal_dominant_disease	MYPN
DOID:0050736	autosomal_dominant_disease	CALM2
DOID:0050736	autosomal_dominant_disease	TGM6
DOID:0050736	autosomal_dominant_disease	CALM1
DOID:0050736	autosomal_dominant_disease	CACNA1A
DOID:0050736	autosomal_dominant_disease	PRPF31
DOID:0050736	autosomal_dominant_disease	CACNA1C
DOID:0050736	autosomal_dominant_disease	THRB
DOID:0050736	autosomal_dominant_disease	GSDME
DOID:0050736	autosomal_dominant_disease	APPL1
DOID:0050736	autosomal_dominant_disease	THRA
DOID:0050736	autosomal_dominant_disease	NEXN
DOID:0050736	autosomal_dominant_disease	TRPV4
DOID:0050736	autosomal_dominant_disease	NF2
DOID:0050736	autosomal_dominant_disease	FLCN
DOID:0050736	autosomal_dominant_disease	CETP
DOID:0050736	autosomal_dominant_disease	IDH2
DOID:0050736	autosomal_dominant_disease	CTSC
DOID:0050736	autosomal_dominant_disease	CLCN7
DOID:0050736	autosomal_dominant_disease	CCDC78
DOID:0050736	autosomal_dominant_disease	SLC25A4
DOID:0050736	autosomal_dominant_disease	PER3
DOID:0050736	autosomal_dominant_disease	PER2
DOID:0050736	autosomal_dominant_disease	FLRT3
DOID:0050736	autosomal_dominant_disease	PNKD
DOID:0050736	autosomal_dominant_disease	NKX2-5
DOID:0050736	autosomal_dominant_disease	SETD5
DOID:0050736	autosomal_dominant_disease	FGFR3
DOID:0050736	autosomal_dominant_disease	FGFR1
DOID:0050736	autosomal_dominant_disease	PLD3
DOID:0050736	autosomal_dominant_disease	KIF5A
DOID:0050736	autosomal_dominant_disease	PTPN11
DOID:0050736	autosomal_dominant_disease	KIF5C
DOID:0050736	autosomal_dominant_disease	KIT
DOID:0050736	autosomal_dominant_disease	RUNX2
DOID:0050736	autosomal_dominant_disease	IHH
DOID:0050736	autosomal_dominant_disease	EDAR
DOID:0050736	autosomal_dominant_disease	LZTR1
DOID:0050736	autosomal_dominant_disease	IKBKG
DOID:0050736	autosomal_dominant_disease	IFT43
DOID:0050736	autosomal_dominant_disease	APP
DOID:0050736	autosomal_dominant_disease	HRAS
DOID:0050736	autosomal_dominant_disease	ENAM
DOID:0050736	autosomal_dominant_disease	PRPF3
DOID:0050736	autosomal_dominant_disease	SDHAF2
DOID:0050736	autosomal_dominant_disease	EGR2
DOID:0050736	autosomal_dominant_disease	SCNN1G
DOID:0050736	autosomal_dominant_disease	JUP
DOID:0050736	autosomal_dominant_disease	RTN4IP1
DOID:0050736	autosomal_dominant_disease	RRM2B
DOID:0050736	autosomal_dominant_disease	SCNN1B
DOID:0050736	autosomal_dominant_disease	SCNN1A
DOID:0050736	autosomal_dominant_disease	SMARCAD1
DOID:0050736	autosomal_dominant_disease	PLIN1
DOID:0050736	autosomal_dominant_disease	CHEK2
DOID:0050736	autosomal_dominant_disease	TUBB3
DOID:0050736	autosomal_dominant_disease	TUBB1
DOID:0050736	autosomal_dominant_disease	PAX4
DOID:0050736	autosomal_dominant_disease	PAX6
DOID:0050736	autosomal_dominant_disease	PAX3
DOID:0050736	autosomal_dominant_disease	PAX2
DOID:0050736	autosomal_dominant_disease	PAX8
DOID:0050736	autosomal_dominant_disease	MAST1
DOID:0050736	autosomal_dominant_disease	NAA15
DOID:0050736	autosomal_dominant_disease	ESR2
DOID:0050736	autosomal_dominant_disease	PROK2
DOID:0050736	autosomal_dominant_disease	MED13L
DOID:0050736	autosomal_dominant_disease	RHBDF2
DOID:0050736	autosomal_dominant_disease	STING1
DOID:0050736	autosomal_dominant_disease	SIX5
DOID:0050736	autosomal_dominant_disease	GNAL
DOID:0050736	autosomal_dominant_disease	FGF23
DOID:0050736	autosomal_dominant_disease	BAG3
DOID:0050736	autosomal_dominant_disease	PMP2
DOID:0050736	autosomal_dominant_disease	COL4A1
DOID:0050736	autosomal_dominant_disease	ACTC1
DOID:0050736	autosomal_dominant_disease	MEN1
DOID:0050736	autosomal_dominant_disease	KRT2
DOID:0050736	autosomal_dominant_disease	ALG10B
DOID:0050736	autosomal_dominant_disease	CTNND1
DOID:0050736	autosomal_dominant_disease	TBX5
DOID:0050736	autosomal_dominant_disease	AUTS2
DOID:0050736	autosomal_dominant_disease	PSTPIP1
DOID:0050736	autosomal_dominant_disease	RAF1
DOID:0050736	autosomal_dominant_disease	A2M
DOID:0050736	autosomal_dominant_disease	MATN3
DOID:0050736	autosomal_dominant_disease	SLC52A3
DOID:0050736	autosomal_dominant_disease	STAT3
DOID:0050736	autosomal_dominant_disease	CHRNB1
DOID:0050736	autosomal_dominant_disease	KRT81
DOID:0050736	autosomal_dominant_disease	CHRNB2
DOID:0050736	autosomal_dominant_disease	HOXA13
DOID:0050736	autosomal_dominant_disease	KRT86
DOID:0050736	autosomal_dominant_disease	C9
DOID:0050736	autosomal_dominant_disease	BEAN1
DOID:0050736	autosomal_dominant_disease	CASR
DOID:0050736	autosomal_dominant_disease	DSG2
DOID:0050736	autosomal_dominant_disease	C2
DOID:0050736	autosomal_dominant_disease	BRAF
DOID:0050736	autosomal_dominant_disease	ERCC2
DOID:0050736	autosomal_dominant_disease	COCH
DOID:0050736	autosomal_dominant_disease	EPB41L1
DOID:0050736	autosomal_dominant_disease	PDYN
DOID:0050736	autosomal_dominant_disease	COMP
DOID:0050736	autosomal_dominant_disease	SALL4
DOID:0050736	autosomal_dominant_disease	LMNB1
DOID:0050736	autosomal_dominant_disease	SALL1
DOID:0050736	autosomal_dominant_disease	MSH6
DOID:0050736	autosomal_dominant_disease	ATXN10
DOID:0050736	autosomal_dominant_disease	TP53
DOID:0050736	autosomal_dominant_disease	KCNJ2
DOID:0050736	autosomal_dominant_disease	NEUROD1
DOID:0050736	autosomal_dominant_disease	TBL1XR1
DOID:0050736	autosomal_dominant_disease	KCNJ5
DOID:0050736	autosomal_dominant_disease	LRP5
DOID:0050736	autosomal_dominant_disease	TNFRSF1A
DOID:0050736	autosomal_dominant_disease	ATL3
DOID:0050736	autosomal_dominant_disease	ATL1
DOID:0050736	autosomal_dominant_disease	WNT4
DOID:0050736	autosomal_dominant_disease	NANOS1
DOID:0050736	autosomal_dominant_disease	WDR11
DOID:0050736	autosomal_dominant_disease	SOX9
DOID:0050736	autosomal_dominant_disease	COL1A2
DOID:0050736	autosomal_dominant_disease	COL1A1
DOID:0050736	autosomal_dominant_disease	ZNF408
DOID:0050736	autosomal_dominant_disease	WDR19
DOID:0050736	autosomal_dominant_disease	HARS1
DOID:0050736	autosomal_dominant_disease	OVOL2
DOID:0050736	autosomal_dominant_disease	PPP2R1A
DOID:0050736	autosomal_dominant_disease	CDH15
DOID:0050736	autosomal_dominant_disease	NLRP12
DOID:0050736	autosomal_dominant_disease	BMPR1A
DOID:0050736	autosomal_dominant_disease	BMPR1B
DOID:0050736	autosomal_dominant_disease	MIR17HG
DOID:0050736	autosomal_dominant_disease	ZMYND11
DOID:0050736	autosomal_dominant_disease	NLRC4
DOID:0050736	autosomal_dominant_disease	SPTBN2
DOID:0050736	autosomal_dominant_disease	MID1
DOID:0050736	autosomal_dominant_disease	PDE6B
DOID:0050736	autosomal_dominant_disease	KLF11
DOID:0050736	autosomal_dominant_disease	DNA2
DOID:0050736	autosomal_dominant_disease	RNF170
DOID:0050736	autosomal_dominant_disease	IFITM5
DOID:0050736	autosomal_dominant_disease	GDF3
DOID:0050736	autosomal_dominant_disease	NEFL
DOID:0050736	autosomal_dominant_disease	GDF1
DOID:0050736	autosomal_dominant_disease	RPL21
DOID:0050736	autosomal_dominant_disease	NEFH
DOID:0050736	autosomal_dominant_disease	GDF5
DOID:0050736	autosomal_dominant_disease	NIPBL
DOID:0050736	autosomal_dominant_disease	GAL
DOID:0050736	autosomal_dominant_disease	HNRNPA2B1
DOID:0050736	autosomal_dominant_disease	NRG1
DOID:0050736	autosomal_dominant_disease	EYA4
